DateTime,PM25_ug_m3,ET_C,RH_pct,WS_km_h,WD_deg,Location
2026/06/16 04:00,3.571,12.007,75.083,,,Airdrie
2026/06/11 08:00,3.572,12.873,59.945,8.18,304.169,Calgary Northwest
2026/06/03 02:00,3.574,8.308,99.7,8.677,332.54,Calgary Southeast
2026/06/06 14:00,3.575,17.463,19.651,4.09,110.832,Calgary Central
2026/06/06 18:00,3.576,14.8,39.263,11.136,341.553,Calgary Northwest
2026/06/17 22:00,3.578,10.624,99.663,6.016,215.834,Calgary Southeast
2026/06/02 16:00,3.58,8.628,99.235,16.895,335.62,Calgary Central
2026/06/11 09:00,3.58,13.411,55.617,12.053,328.919,Calgary Northwest
2026/06/09 08:00,3.581,14.204,38.362,6.937,239.29,Calgary Central
2026/06/19 15:00,3.581,19.234,34.171,10.329,142.36,Calgary Northwest
2026/06/05 11:00,3.584,19.357,21.461,14.572,210.649,Calgary Southeast
2026/06/04 15:00,3.592,18.718,39.212,4.08,57.996,Calgary Central
2026/06/16 03:00,3.592,13.255,66.507,2.788,315.196,Airdrie
2026/06/18 01:00,3.595,8.893,99.099,1.315,274.031,Calgary Central
2026/06/05 17:00,3.598,17.416,27.902,13.35,265.19,Calgary Northwest
2026/06/06 16:00,3.599,18.714,19.917,19.015,148.68,Calgary Southeast
2026/06/06 23:00,3.602,9.223,92.619,5.243,353.593,Calgary Central
2026/06/11 09:00,3.602,14.422,48.39,16.134,339.981,Calgary Central
2026/06/20 03:00,3.603,10.783,85.336,11.561,92.383,Airdrie
2026/06/13 04:00,3.613,6.702,100.008,5.51,316.754,Calgary Central
2026/06/27 09:00,3.613,14.911,84.566,8.58,292.396,Calgary Southeast
2026/06/18 11:00,3.615,12.063,57.281,19.229,351.557,Airdrie
2026/06/06 18:00,3.616,15.582,30.669,15.612,339.112,Calgary Central
2026/06/14 09:00,3.616,17.259,36.201,8.359,308.528,Calgary Central
2026/06/06 16:00,3.618,18.086,22.541,6.292,156.29,Calgary Central
2026/06/13 12:00,3.619,16.205,27.058,9.525,357.8,Calgary Southeast
2026/06/16 12:00,3.619,14.013,99.544,34.852,13.72,Airdrie
2026/06/03 16:00,3.621,17.07,51.831,9.82,118.488,Calgary Central
2026/06/06 04:00,3.622,5.81,74.078,1.847,306.307,Calgary Northwest
2026/06/13 15:00,3.625,19.06,19.482,3.138,71.116,Calgary Southeast
2026/06/06 06:00,3.627,6.331,75.224,1.179,280.663,Calgary Central
2026/06/13 05:00,3.627,5.852,99.808,8.259,277.644,Calgary Southeast
2026/06/18 21:00,3.63,13.536,46.753,5.639,47.79,Airdrie
2026/06/17 20:00,3.632,10.957,99.425,9.306,3.926,Calgary Central
2026/06/13 00:00,3.633,6.605,77.899,4.845,273.992,Calgary Northwest
2026/06/18 02:00,3.634,8.397,90.663,4.733,291.543,Calgary Northwest
2026/06/06 17:00,3.635,19.021,19.096,17.157,145.814,Calgary Southeast
2026/06/18 16:00,3.635,15.506,42.053,12.812,356.828,Calgary Northwest
2026/06/18 18:00,3.636,15.938,34.698,14.687,358.655,Calgary Central
2026/06/13 08:00,3.64,10.335,65.756,7.115,273.108,Calgary Northwest
2026/06/27 04:00,3.641,11.974,99.14,12.673,311.741,Calgary Central
2026/06/03 17:00,3.643,18.13,44.894,13.348,118.917,Calgary Southeast
2026/06/13 13:00,3.644,17.039,25.073,6.149,352.541,Calgary Southeast
2026/06/03 05:00,3.647,6.853,99.8,6.474,342.085,Airdrie
2026/06/11 12:00,3.648,16.786,41.777,12.532,343.801,Calgary Central
2026/06/28 03:00,3.648,12.384,85.269,9.688,313.002,Calgary Southeast
2026/06/06 05:00,3.653,6.236,80.762,2.533,249.997,Calgary Central
2026/06/13 01:00,3.653,7.606,81.623,8.144,322.385,Calgary Central
2026/06/27 09:00,3.654,13.867,80.916,6.584,301.482,Calgary Northwest
2026/06/14 09:00,3.655,15.751,45.548,8.324,278.019,Calgary Northwest
2026/06/12 05:00,3.656,8.999,99.635,12.275,348.6,Calgary Central
2026/06/02 23:00,3.658,8.479,99.7,9.146,336.735,Calgary Southeast
2026/06/17 19:00,3.659,12.102,77.678,16.87,10.081,Calgary Central
2026/06/03 19:00,3.66,17.269,51.004,11.908,123.885,Calgary Central
2026/06/13 09:00,3.661,12.855,55.163,6.489,320.591,Calgary Northwest
2026/06/18 17:00,3.664,15.84,36.629,15.639,2.651,Calgary Central
2026/06/12 13:00,3.665,11.403,48.983,18.829,345.668,Calgary Southeast
2026/06/12 05:00,3.666,8.29,81.708,8.822,332.257,Calgary Northwest
2026/06/27 20:00,3.666,15.823,77.341,4.787,300.745,Calgary Central
2026/06/02 14:00,3.669,8.791,99.396,23.104,339.511,Calgary Central
2026/06/14 03:00,3.675,9.272,58.678,4.606,241.427,Airdrie
2026/06/11 12:00,3.676,15.688,47.127,8.049,354.399,Calgary Northwest
2026/06/20 05:00,3.678,9.662,99.885,5.649,118.444,Airdrie
2026/06/13 11:00,3.682,15.365,29.139,10.45,358.765,Calgary Southeast
2026/06/18 03:00,3.682,9.588,99.693,7.451,282.51,Calgary Southeast
2026/06/20 02:00,3.683,11.756,68.05,9.516,80.664,Airdrie
2026/06/27 06:00,3.684,11.976,99.798,12.371,306.349,Airdrie
2026/06/06 11:00,3.685,15.544,30.381,4.452,183.862,Calgary Southeast
2026/06/14 17:00,3.687,22.157,22.456,12.097,19.979,Airdrie
2026/06/07 06:00,3.689,5.39,99.842,5.963,289.411,Calgary Southeast
2026/06/12 23:00,3.69,7.614,74.976,4.376,275.779,Calgary Northwest
2026/06/06 13:00,3.692,16.38,28.566,6.287,93.07,Calgary Northwest
2026/06/13 01:00,3.695,6.264,79.399,6.383,274.438,Calgary Northwest
2026/06/19 16:00,3.697,19.636,34.638,11.732,135.373,Calgary Northwest
2026/06/03 01:00,3.698,7.686,88.44,6.557,325.884,Calgary Northwest
2026/06/06 05:00,3.699,5.133,79.953,3.397,291.218,Calgary Northwest
2026/06/13 01:00,3.699,7.528,78.663,6.059,281.409,Calgary Southeast
2026/06/12 14:00,3.702,11.967,46.238,17.815,347.628,Calgary Southeast
2026/06/18 18:00,3.703,15.307,40.9,9.091,352.206,Calgary Northwest
2026/06/18 20:00,3.704,15.688,29.363,11.128,6.863,Calgary Southeast
2026/06/19 13:00,3.706,18.735,34.79,7.772,135.201,Calgary Northwest
2026/06/02 15:00,3.708,8.289,84.974,13.996,320.133,Calgary Northwest
2026/06/03 08:00,3.708,10.361,71.129,2.492,288.684,Calgary Northwest
2026/06/12 20:00,3.709,11.358,50.091,19.067,349.012,Calgary Southeast
2026/06/03 00:00,3.711,7.785,88.37,6.717,320.811,Calgary Northwest
2026/06/19 15:00,3.711,19.871,27.666,17.93,150.274,Calgary Southeast
2026/06/18 15:00,3.723,15.57,36.336,16.341,343.8,Calgary Central
2026/06/06 21:00,3.724,12.341,45.613,14.964,342.368,Calgary Southeast
2026/06/13 03:00,3.724,6.877,100.072,6.209,282.868,Calgary Southeast
2026/06/03 07:00,3.726,6.994,99.802,5.727,344.596,Airdrie
2026/06/13 02:00,3.729,5.782,82.511,6.194,277.703,Calgary Northwest
2026/06/18 22:00,3.73,10.116,73.416,5.595,271.568,Airdrie
2026/06/27 03:00,3.73,12.783,99.424,9.426,317.651,Calgary Central
2026/06/17 23:00,3.732,10.216,99.099,2.859,256.192,Calgary Central
2026/06/13 05:00,3.733,6.167,99.651,3.013,329.378,Calgary Central
2026/06/13 21:00,3.735,16.517,29.569,5.81,119.294,Calgary Northwest
2026/06/18 16:00,3.737,15.241,38.953,15.09,357.19,Calgary Central
2026/06/18 05:00,3.739,9.32,99.46,3.885,319.809,Calgary Central
2026/06/28 17:00,3.745,14.741,99.792,29.877,16.325,Airdrie
2026/06/19 13:00,3.747,18.595,30.387,8.737,148.114,Airdrie
2026/06/06 10:00,3.749,13.578,37.89,6.223,166.154,Calgary Southeast
2026/06/27 03:00,3.749,13.118,98.867,5.789,282.119,Calgary Southeast
2026/06/14 11:00,3.754,20.905,22.444,4.321,340.324,Calgary Southeast
2026/06/05 11:00,3.755,18.774,27.839,8.996,194.496,Calgary Northwest
2026/06/20 00:00,3.757,13.374,56.728,13.785,164.989,Airdrie
2026/06/27 08:00,3.757,13.294,99.355,15.399,330.406,Calgary Central
2026/06/13 10:00,3.759,14.372,35.638,12.214,357.206,Calgary Southeast
2026/06/03 01:00,3.761,8.343,99.7,8.65,343.745,Calgary Southeast
2026/06/17 10:00,3.761,14.044,42.692,21.018,342.071,Calgary Southeast
2026/06/28 22:00,3.767,15.175,99.799,27.513,16.892,Airdrie
2026/06/14 12:00,3.768,21.576,21.619,9.995,349.362,Calgary Central
2026/06/07 05:00,3.771,4.95,99.744,5.936,276.88,Calgary Southeast
2026/06/11 13:00,3.775,16.221,45.891,6.759,353.017,Calgary Northwest
2026/06/13 17:00,3.775,19.363,18.951,6.572,119.825,Calgary Southeast
2026/06/19 23:00,3.775,14.336,54.021,12.312,147.765,Airdrie
2026/06/03 03:00,3.782,8.264,99.701,7.194,338.393,Calgary Southeast
2026/06/28 03:00,3.782,10.739,82.45,6.833,290.071,Calgary Northwest
2026/06/04 14:00,3.793,16.733,53.244,8.908,12.326,Airdrie
2026/06/05 18:00,3.795,14.919,32.733,22.517,295.226,Calgary Central
2026/06/14 14:00,3.795,22.278,18.71,9.693,4.703,Calgary Central
2026/06/27 10:00,3.796,14.258,75.248,5.588,304.479,Calgary Northwest
2026/06/13 21:00,3.797,16.103,28.865,5.707,120.281,Calgary Central
2026/06/05 14:00,3.798,19.543,21.28,10.043,234.962,Calgary Northwest
2026/06/16 14:00,3.798,15.596,52.904,29.935,7.523,Calgary Central
2026/06/18 13:00,3.8,14.797,36.646,24.227,339.132,Calgary Central
2026/06/02 16:00,3.805,8.409,86.028,12.966,323.075,Calgary Northwest
2026/06/18 15:00,3.811,15.206,41.419,10.382,339.139,Calgary Northwest
2026/06/27 13:00,3.811,16.335,58.911,16.13,339.117,Calgary Central
2026/06/09 06:00,3.812,8.644,54.831,3.679,304.06,Calgary Northwest
2026/06/26 18:00,3.816,20.526,31.922,8.225,175.024,Calgary Central
2026/06/27 02:00,3.818,13.085,97.386,4.682,301.254,Calgary Central
2026/06/17 23:00,3.828,10.538,99.606,3.436,279.842,Calgary Southeast
2026/06/06 10:00,3.829,13.582,39.946,2.576,220.418,Calgary Northwest
2026/06/12 12:00,3.833,11.44,48.546,18.099,348.357,Calgary Southeast
2026/06/05 13:00,3.834,21.107,14.926,15.315,235.603,Calgary Central
2026/06/19 01:00,3.836,8.579,79.946,3.786,301.062,Calgary Northwest
2026/06/02 17:00,3.837,8.79,99.699,14.262,349.782,Calgary Southeast
2026/06/13 00:00,3.837,7.984,78.152,7.094,332.806,Calgary Central
2026/06/20 01:00,3.839,13.243,54.801,9.042,150.296,Airdrie
2026/06/06 12:00,3.841,15.983,27.844,3.598,76.865,Calgary Central
2026/06/27 13:00,3.841,15.877,66.061,9.687,330.06,Calgary Northwest
2026/06/09 05:00,3.843,10.142,41.957,6.657,266.465,Calgary Southeast
2026/06/14 12:00,3.843,20.915,25.538,6.202,341.732,Calgary Northwest
2026/06/09 02:00,3.851,11.065,36.897,6.176,270.604,Calgary Southeast
2026/06/13 06:00,3.852,6.294,99.82,7.826,277.589,Calgary Southeast
2026/06/11 16:00,3.859,14.18,59.136,15.052,12.21,Calgary Southeast
2026/06/12 23:00,3.859,8.663,73.493,7.512,327.169,Calgary Central
2026/06/14 02:00,3.859,9.586,56.372,8.121,222.714,Airdrie
2026/06/14 15:00,3.859,21.993,20.822,8.721,349.899,Calgary Central
2026/06/19 17:00,3.863,19.884,34.621,13.543,125.074,Calgary Northwest
2026/06/27 06:00,3.866,12.039,99.068,9.96,309.274,Calgary Central
2026/06/05 13:00,3.867,20.704,13.672,17.632,236.499,Calgary Southeast
2026/06/05 16:00,3.874,19.108,22.07,19.199,215.367,Calgary Northwest
2026/06/05 19:00,3.879,13.44,35.964,21.69,273.192,Calgary Central
2026/06/04 20:00,3.88,16.274,56.939, , ,Calgary Northwest
2026/06/28 04:00,3.88,12.322,88.652,10.585,318.088,Calgary Southeast
2026/06/18 03:00,3.881,8.464,90.743,5.58,289.869,Calgary Northwest
2026/06/19 04:00,3.883,7.348,99.777,7.178,247.829,Calgary Southeast
2026/06/06 09:00,3.885,11.243,42.092,2.729,227.047,Calgary Southeast
2026/06/03 03:00,3.886,7.536,87.348,4.208,330.347,Calgary Northwest
2026/06/14 05:00,3.888,9.252,65.279,0.89,292.857,Airdrie
2026/06/09 03:00,3.889,8.174,54.502,6.775,284.083,Calgary Northwest
2026/06/11 11:00,3.89,15.111,47.833,13.887,354.919,Calgary Central
2026/06/17 13:00,3.892,14.605,41.095,26.108,343.761,Calgary Southeast
2026/06/11 11:00,3.893,14.814,52.578,11.803,344.346,Calgary Northwest
2026/06/12 10:00,3.895,9.836,90.849,14.8,351.584,Calgary Central
2026/06/27 05:00,3.895,12.057,99.099,8.593,298.409,Calgary Central
2026/06/06 19:00,3.896,14.785,34.08,13.272,355.548,Calgary Southeast
2026/06/27 21:00,3.896,13.739,83.148,5.156,298.759,Calgary Northwest
2026/06/19 19:00,3.901,19.798,36.115,13.962,126.944,Calgary Northwest
2026/06/06 02:00,3.906,8.787,49.529,2.469,314.748,Calgary Southeast
2026/06/11 04:00,3.906,11.895,57.205,10.728,331.108,Calgary Southeast
2026/06/18 12:00,3.908,13.212,46.677,14.439,332.515,Calgary Northwest
2026/06/18 04:00,3.909,8.258,90.232,4.695,296.97,Calgary Northwest
2026/06/06 18:00,3.911,17.235,21.974,13.005,311.905,Calgary Southeast
2026/06/03 00:00,3.914,8.433,99.7,8.441,339.799,Calgary Southeast
2026/06/03 18:00,3.914,17.8,50.818,10.695,128.77,Calgary Northwest
2026/06/18 19:00,3.914,16.332,28.966,12.517,352.33,Calgary Southeast
2026/06/14 14:00,3.916,22.106,23.431,5.498,338.45,Calgary Northwest
2026/06/27 08:00,3.916,12.676,88.629,6.16,300.495,Calgary Northwest
2026/06/27 20:00,3.925,13.83,99.639,9.761,260.607,Calgary Southeast
2026/06/19 14:00,3.927,19.728,27.317,15.136,140.807,Calgary Southeast
2026/06/27 23:00,3.928,13.274,99.537,9.121,316.432,Calgary Central
2026/06/27 10:00,3.932,14.725,96.859,12.368,327.867,Airdrie
2026/06/18 21:00,3.934,13.876,41.354,6.351,67.478,Calgary Central
2026/06/12 09:00,3.935,8.638,99.643,13.721,352.265,Calgary Central
2026/06/18 10:00,3.935,11.23,65.702,20.231,343.24,Airdrie
2026/06/19 02:00,3.937,7.967,82.075,5.86,301.112,Calgary Northwest
2026/06/11 13:00,3.941,16.967,40.166,5.478,25.711,Calgary Central
2026/06/28 23:00,3.942,14.988,99.799,24.18,17.771,Airdrie
2026/06/19 12:00,3.943,18.518,33.237,12.376,153.999,Calgary Southeast
2026/06/27 10:00,3.943,15.547,68.936,5.071,284.574,Calgary Southeast
2026/06/18 21:00,3.95,14.483,36.668,5.252,50.002,Calgary Southeast
2026/06/18 21:00,3.951,13.81,45.092,4.242,42.186,Calgary Northwest
2026/06/19 18:00,3.951,20.05,34.905,13.081,131.876,Calgary Northwest
2026/06/12 09:00,3.954,8.185,80.269,8.762,348.097,Calgary Northwest
2026/06/18 10:00,3.962,11.708,58.856,21.201,336.518,Calgary Central
2026/06/04 14:00,3.966,20.344,29.593,8.617,15.048,Calgary Southeast
2026/06/19 11:00,3.969,17.387,33.058,6.375,177.651,Calgary Northwest
2026/06/03 15:00,3.974,17.31,50.789,12.734,127.076,Calgary Southeast
2026/06/27 02:00,3.975,12.945,99.808,10.162,294.044,Airdrie
2026/06/06 20:00,3.979,12.97,43.477,15.966,340.738,Calgary Southeast
2026/06/27 22:00,3.98,12.853,86.039,6.469,287.207,Calgary Northwest
2026/06/28 17:00,3.983,14.576,91.563,16.539,8.528,Calgary Northwest
2026/06/27 12:00,3.984,16.425,60.341,9.261,328.527,Calgary Northwest
2026/06/12 11:00,3.986,11.319,53.358,16.283,343.888,Calgary Southeast
2026/06/13 16:00,3.986,19.143,20.35,5.661,123.398,Calgary Southeast
2026/06/18 14:00,3.993,15.159,39.709,12.794,340.798,Calgary Northwest
2026/06/26 23:00,3.993,17.174,47.983,3.707,293.673,Calgary Northwest
2026/06/04 16:00,3.995,17.329,53.528,4.172,41.157,Calgary Central
2026/06/03 15:00,3.996,16.644,56.96,8.964,122.412,Calgary Central
2026/06/27 23:00,3.998,12.239,88.49,4.041,290.594,Calgary Northwest
2026/06/19 09:00,4.001,15.516,43.015,7.65,184.96,Airdrie
2026/06/05 15:00,4.003,19.47,16.923,16.249,243.106,Calgary Southeast
2026/06/27 03:00,4.003,11.945,85.362,5.523,285.484,Calgary Northwest
2026/06/20 06:00,4.004,9.587,99.893,4.766,150.448,Airdrie
2026/06/18 22:00,4.009,13.303,52.63,5.013,227.206,Calgary Southeast
2026/06/26 19:00,4.011,19.82,37.035,8.862,151.093,Calgary Central
2026/06/14 16:00,4.013,23.561,18.173,7.829,327.857,Calgary Central
2026/06/17 15:00,4.016,16.53,34.094,21.03,351.12,Calgary Southeast
2026/06/04 15:00,4.018,18.594,42.793,6.645,44.613,Calgary Northwest
2026/06/19 12:00,4.023,18.121,33.988,6.42,158.244,Calgary Northwest
2026/06/14 18:00,4.025,21.719,25.329,13.3,31.317,Airdrie
2026/06/28 19:00,4.026,15.454,99.095,21.534,4.842,Calgary Central
2026/06/14 15:00,4.029,22.235,23.627,5.738,309.179,Calgary Northwest
2026/06/03 06:00,4.033,6.386,99.8,6.746,343.424,Airdrie
2026/06/09 04:00,4.034,9.11,62.38,,,Calgary Central
2026/06/13 09:00,4.034,12.925,46.132,9.361,344.697,Calgary Southeast
2026/06/11 10:00,4.039,14.153,53.522,10.404,337.079,Calgary Northwest
2026/06/28 00:00,4.041,11.416,87.968,4,296.961,Calgary Northwest
2026/06/27 06:00,4.042,11.197,91.716,6.464,288.786,Calgary Northwest
2026/06/19 18:00,4.043,20.305,28.928,20.055,141.618,Calgary Southeast
2026/06/07 03:00,4.045,5.473,99.43,3.214,337.827,Calgary Central
2026/06/05 10:00,4.046,18.255,30.672,8.568,190.712,Calgary Central
2026/06/19 00:00,4.048,9.26,77.411,3.709,303.095,Calgary Northwest
2026/06/18 13:00,4.052,14.416,40.987,14.61,333.986,Calgary Northwest
2026/06/15 23:00,4.06,16.279,57.013,11.022,282.192,Airdrie
2026/06/27 13:00,4.063,15.97,72.027,15.669,347.175,Airdrie
2026/06/27 04:00,4.064,12.479,99.583,8.799,292.397,Calgary Southeast
2026/06/03 07:00,4.065,8.37,82.183,3.268,271.989,Calgary Northwest
2026/06/27 13:00,4.069,17.525,47.115,15.857,338.472,Calgary Southeast
2026/06/09 04:00,4.075,10.175,41.19,6.104,263.387,Calgary Southeast
2026/06/28 01:00,4.075,12.616,99.763,5.606,310.62,Calgary Southeast
2026/06/04 18:00,4.079,15.653,80.454,5.426,80.733,Airdrie
2026/06/27 11:00,4.083,15.658,72.486,12.906,333.214,Airdrie
2026/06/18 14:00,4.085,15.381,36.24,18.792,355.062,Calgary Central
2026/06/14 13:00,4.092,21.556,23.186,7.961,345.771,Calgary Northwest
2026/06/07 00:00,4.093,7.722,99.467,2.188,154.091,Calgary Central
2026/06/06 13:00,4.094,17.061,21.286,5.142,127.489,Calgary Central
2026/06/18 18:00,4.095,16.515,29.213,14.777,357.4,Calgary Southeast
2026/06/03 05:00,4.096,7.459,99.208,7.032,342.512,Calgary Central
2026/06/27 12:00,4.103,17.168,54.711,13.338,340.646,Calgary Central
2026/06/18 02:00,4.106,9.002,98.99,,,Calgary Central
2026/06/07 02:00,4.11,7.64,99.821,2.899,303.941,Calgary Southeast
2026/06/14 13:00,4.114,22.206,19.883,9.228,333.881,Calgary Central
2026/06/05 10:00,4.116,17.909,34.116,12.297,195.537,Airdrie
2026/06/27 07:00,4.119,11.518,91.68,6.761,276.86,Calgary Northwest
2026/06/26 20:00,4.122,18.478,46.358,10.621,140.256,Airdrie
2026/06/27 17:00,4.125,17.601,53.554,11.039,10.162,Calgary Central
2026/06/03 17:00,4.128,17.792,50.439,11.103,128.818,Calgary Northwest
2026/06/09 19:00,4.128,16.887,32.411,17.737,344.645,Calgary Southeast
2026/06/14 16:00,4.128,22.16,23.51,2.753,334.683,Calgary Northwest
2026/06/14 18:00,4.128,22.789,20.96,7.63,355.946,Calgary Central
2026/06/04 16:00,4.129,18.854,44.344,5.753,107.885,Calgary Southeast
2026/06/19 13:00,4.132,18.767,29.847,8.696,163.933,Calgary Central
2026/06/27 02:00,4.132,14.207,77.886,5.393,305.826,Calgary Southeast
2026/06/27 17:00,4.138,15.606,67.084,7.6,300.855,Calgary Northwest
2026/06/07 01:00,4.142,8.433,94.955,5.465,224.014,Calgary Southeast
2026/06/28 17:00,4.145,15.063,98.876,23.221,8.354,Calgary Central
2026/06/19 03:00,4.146,7.091,84.282,5.121,303.835,Calgary Northwest
2026/06/19 11:00,4.15,17.687,36.795,10.026,150.3,Calgary Southeast
2026/06/09 01:00,4.152,12.126,31.982,4.303,277.998,Calgary Southeast
2026/06/05 14:00,4.153,20.149,15.559,13.148,250.152,Calgary Central
2026/06/27 03:00,4.153,12.81,99.8,11.644,318.744,Airdrie
2026/06/07 01:00,4.158,6.421,99.246,2.187,218.357,Calgary Central
2026/06/04 17:00,4.159,16.675,58.668,10.399,78.945,Calgary Central
2026/06/09 04:00,4.159,7.468,58.501,5.925,286.024,Calgary Northwest
2026/06/09 05:00,4.165,7.526,58.563,4.881,286.488,Calgary Northwest
2026/06/14 08:00,4.166,12.631,55.197,9.126,287.552,Calgary Northwest
2026/06/04 16:00,4.167,17.043,57.368,17.238,26.743,Airdrie
2026/06/04 20:00,4.169,16.253,65.368,,,Calgary Central
2026/06/14 17:00,4.171,24.182,17.452,6.61,290.118,Calgary Central
2026/06/11 14:00,4.173,13.65,65.659,3.704,322.814,Calgary Central
2026/06/27 21:00,4.175,13.475,99.622,7.629,271.564,Calgary Southeast
2026/06/12 05:00,4.176,9.519,100.071,12.663,340.741,Calgary Southeast
2026/06/02 16:00,4.177,8.761,99.7,18.124,345.264,Calgary Southeast
2026/06/18 10:00,4.183,11.59,58.008,16.448,326.513,Calgary Northwest
2026/06/04 21:00,4.188,14.277,94.178,4.398,262.296,Airdrie
2026/06/14 19:00,4.188,21.028,28.545,11.2,37.063,Airdrie
2026/06/14 18:00,4.192,22.663,23.07,6.171,12.963,Calgary Northwest
2026/06/19 18:00,4.197,19.781,30.456,14.023,143.189,Calgary Central
2026/06/26 20:00,4.198,19.263,41.681,10.441,133.287,Calgary Northwest
2026/06/14 17:00,4.211,23.367,22.403,4.289,316.364,Calgary Northwest
2026/06/03 20:00,4.216,16.76,53.409,13.992,116.909,Calgary Southeast
2026/06/04 15:00,4.216,17.619,48.056,12.736,21.598,Airdrie
2026/06/18 08:00,4.216,10.085,99.894,13.451,328.404,Calgary Southeast
2026/06/19 05:00,4.218,6.678,99.76,5.907,268.101,Calgary Southeast
2026/06/27 22:00,4.222,13.374,99.654,7.837,284.913,Calgary Southeast
2026/06/06 10:00,4.227,13.335,36.611,5.367,167.212,Calgary Central
2026/06/27 20:00,4.227,14.857,80.793,3.436,276.232,Calgary Northwest
2026/06/12 06:00,4.228,7.439,87.729,6.96,8.798,Calgary Northwest
2026/06/16 05:00,4.232,12.226,83.587,,,Airdrie
2026/06/03 20:00,4.233,15.485,64.493,16.97,107.483,Airdrie
2026/06/12 07:00,4.233,7.749,99.199,9.091,353.9,Calgary Central
2026/06/14 15:00,4.233,23.074,14.066,6.426,332.923,Calgary Southeast
2026/06/14 20:00,4.234,20.591,29.114,4.249,24.203,Airdrie
2026/06/03 04:00,4.238,8.033,99.7,5.314,338.66,Calgary Southeast
2026/06/11 05:00,4.245,12.81,49.117,12.629,333.903,Calgary Southeast
2026/06/28 00:00,4.247,13.076,99.727,6.913,325.019,Calgary Southeast
2026/06/04 17:00,4.251,16.144,61.623,16.366,27.465,Airdrie
2026/06/18 03:00,4.251,9.348,98.922,3.554,313.456,Calgary Central
2026/06/04 15:00,4.253,18.61,39.836,3.502,148.686,Calgary Southeast
2026/06/17 22:00,4.254,10.563,99.233,2.738,213.879,Calgary Central
2026/06/14 17:00,4.256,23.646,13.957,9.077,342.603,Calgary Southeast
2026/06/27 14:00,4.257,17.58,55.498,10.585,332.212,Calgary Northwest
2026/06/05 10:00,4.26,18.389,27.043,15.548,201.458,Calgary Southeast
2026/06/27 05:00,4.263,12.267,99.551,10.97,284.137,Calgary Southeast
2026/06/27 19:00,4.264,13.786,99.601,10.722,242.194,Calgary Southeast
2026/06/19 03:00,4.266,7.96,99.792,6.861,262.82,Calgary Southeast
2026/06/07 04:00,4.267,6.03,99.891,3.727,251.399,Calgary Southeast
2026/06/18 07:00,4.267,10.044,99.775,6.878,303.006,Calgary Southeast
2026/06/27 14:00,4.267,17.259,55.831,11.86,352.141,Calgary Central
2026/06/18 12:00,4.275,13.872,44.093,19.912,334.313,Calgary Central
2026/06/14 12:00,4.283,22.059,17.105,7.931,355.064,Calgary Southeast
2026/06/07 04:00,4.286,4.948,99.369,2.566,337.143,Calgary Central
2026/06/27 04:00,4.288,11.614,88.293,6.465,281.392,Calgary Northwest
2026/06/05 10:00,4.292,18.115,33.505,7.558,176.292,Calgary Northwest
2026/06/27 06:00,4.301,12.244,99.533,7.538,315.267,Calgary Southeast
2026/06/27 16:00,4.302,17.607,55.689,8.969,10.459,Calgary Northwest
2026/06/18 23:00,4.309,12.055,62.328,6.759,275.377,Calgary Southeast
2026/06/27 23:00,4.312,13.086,99.665,6.369,288.782,Calgary Southeast
2026/06/26 23:00,4.314,15.951,53.114,4.232,285.66,Airdrie
2026/06/14 08:00,4.315,14.504,43.626,4.65,296.989,Calgary Central
2026/06/03 10:00,4.321,10.854,89.78,2.895,40.424,Airdrie
2026/06/03 17:00,4.321,17.2,52.993,12.679,132.805,Airdrie
2026/06/03 05:00,4.326,6.989,87.569,3.16,319.939,Calgary Northwest
2026/06/27 19:00,4.328,14.556,80.358,4.26,294.03,Calgary Northwest
2026/06/28 20:00,4.33,14.946,89.816,13.617,3.256,Calgary Northwest
2026/06/02 13:00,4.332,8.426,99.343,26.328,338.687,Calgary Central
2026/06/14 10:00,4.332,19.016,28.88,4.872,315.615,Calgary Southeast
2026/06/19 17:00,4.333,20.468,28.918,18.567,136.281,Calgary Southeast
2026/06/09 03:00,4.336,10.58,40.985,5.625,273.464,Calgary Southeast
2026/06/18 16:00,4.342,16.36,31.306,14.059,0.914,Calgary Southeast
2026/06/19 20:00,4.355,19.064,39.072,14.544,130.136,Calgary Northwest
2026/06/27 16:00,4.359,17.668,53.105,10.893,1.429,Calgary Central
2026/06/12 07:00,4.362,7.427,88.887,5.045,355.98,Calgary Northwest
2026/06/03 14:00,4.363,15.758,61.79,10.376,112.208,Calgary Central
2026/06/19 17:00,4.37,20.086,30.1,13.684,142.38,Calgary Central
2026/06/06 11:00,4.371,14.896,34.049,2.107,139.157,Calgary Central
2026/06/14 14:00,4.372,23.095,13.97,8.622,330.076,Calgary Southeast
2026/06/27 14:00,4.373,17.198,61.775,16.384,353.341,Airdrie
2026/06/27 05:00,4.375,11.34,90.193,5.475,280.837,Calgary Northwest
2026/06/27 17:00,4.376,17.435,58.051,7.686,25.528,Calgary Southeast
2026/06/06 04:00,4.377,6.605,99.594,2.007,265.55,Calgary Central
2026/06/14 09:00,4.378,16.016,38.887,8.612,267.531,Calgary Southeast
2026/06/27 22:00,4.378,14.081,99.633,9.071,305.91,Calgary Central
2026/06/03 11:00,4.38,13.002,73.039,7.056,153.373,Airdrie
2026/06/10 12:00,4.38,12.607,64.76,25.364,335.061,Calgary Southeast
